time,"Average fuel consumption (km/L)","Average fuel consumption (Today) (km/L)","Average fuel consumption (total) (km/L)","Average fuel consumption (Week) (km/L)","Average fuel consumption 10 sec (km/L)","Average speed (km/h)","Calculated boost (bar)","Calculated instant fuel consumption (km/L)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price (₹$)","Fuel used price (Today) (₹$)","Fuel used price (total) (₹$)","Fuel used price (Week) (₹$)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (km/h)",
15:20:21.845,13.271902774782196,13.271669788573485,14.432411450628152,13.271669788573485,13.251135963593441,13.450123289936151,-0.57325,21.03350094165761,1.236123271732955,3.9552426794444417,3.955239,90.43363599999999,3.955239,80,1001,1,1,0.29735607256362817,0.297361,6.265403000000001,0.297361,34.19594834481724,34.196515,485.90917881999997,34.196515,4.835958870275352,45,44,4.705882352941177,0.022353717799590257,26,
15:20:22.118,13.271902774782196,13.271669788573485,14.432411450628152,13.271669788573485,13.251135963593441,13.450123289936151,-0.51325,21.03350094165761,1.236123271732955,3.9552426794444417,3.955239,90.43363599999999,3.955239,80,1001,1,1,0.29735607256362817,0.297361,6.265403000000001,0.297361,34.19594834481724,34.196515,485.90917881999997,34.196515,4.835958870275352,45,50,4.705882352941177,0.022353717799590257,26,
15:20:22.561,13.271902774782196,13.271669788573485,14.432411450628152,13.271669788573485,13.251135963593441,13.450123289936151,-0.51325,21.03350094165761,1.236123271732955,3.9552426794444417,3.955239,90.43363599999999,3.955239,80,1001,1,1,0.29735607256362817,0.297361,6.265403000000001,0.297361,34.19594834481724,34.196515,485.90917881999997,34.196515,4.835958870275352,45,50,5.098039215686274,0.022353717799590257,26,
15:20:22.766,13.280045608257431,13.279833332214157,14.432711127567076,13.279833332214157,13.254946515528509,13.450123289936151,-0.51325,21.03350094165761,1.4538004149433994,3.9552426794444417,3.955239,90.43363599999999,3.955239,80,1036,1,1,0.29783351624825005,0.297838,6.26588,0.297838,34.25085436854876,34.25137,485.96403382,34.25137,5.687554933254546,45,50,5.098039215686274,0.022353717799590257,26,
15:20:23.019,13.280045608257431,13.279833332214157,14.432711127567076,13.279833332214157,13.254946515528509,13.46511277362698,-0.51325,18.572012858485245,1.4538004149433994,3.9640357926944416,3.964032,90.44242899999999,3.964032,80,1036,1,1,0.29783351624825005,0.297838,6.26588,0.297838,34.25085436854876,34.25137,485.96403382,34.25137,5.687554933254546,45,50,5.098039215686274,0.023422148330456746,27,
15:20:23.339,13.280045608257431,13.279833332214157,14.432711127567076,13.279833332214157,13.254946515528509,13.46511277362698,-0.52325,18.572012858485245,1.4538004149433994,3.9640357926944416,3.964032,90.44242899999999,3.964032,80,1036,1,1,0.29783351624825005,0.297838,6.26588,0.297838,34.25085436854876,34.25137,485.96403382,34.25137,5.687554933254546,45,49,5.098039215686274,0.023422148330456746,27,
15:20:23.760,13.280045608257431,13.279833332214157,14.432711127567076,13.279833332214157,13.254946515528509,13.46511277362698,-0.52325,18.572012858485245,1.4538004149433994,3.9640357926944416,3.964032,90.44242899999999,3.964032,80,1036,1,1,0.29783351624825005,0.297838,6.26588,0.297838,34.25085436854876,34.25137,485.96403382,34.25137,5.687554933254546,45,49,5.098039215686274,0.023422148330456746,27,
15:20:24.002,13.286938718054381,13.286738507432668,14.432946608627903,13.286738507432668,13.259212245004745,13.46511277362698,-0.52325,18.572012858485245,1.4769826377762802,3.9640357926944416,3.964032,90.44242899999999,3.964032,80,1074,1.1,1,0.298340789914842,0.298345,6.266387000000001,0.298345,34.309190840206824,34.309675000000006,486.02233882,34.309675000000006,5.778248376784822,45,49,5.098039215686274,0.023422148330456746,27,
15:20:24.235,13.286938718054381,13.286738507432668,14.432946608627903,13.286738507432668,13.259212245004745,13.480649505520569,-0.52325,18.280512789676887,1.4769826377762802,3.9731705114444416,3.973167,90.45156399999999,3.973167,80,1074,1.1,1,0.298340789914842,0.298345,6.266387000000001,0.298345,34.309190840206824,34.309675000000006,486.02233882,34.309675000000006,5.778248376784822,45,49,5.098039215686274,0.02338665338966958,27,
15:20:24.542,13.286938718054381,13.286738507432668,14.432946608627903,13.286738507432668,13.259212245004745,13.480649505520569,-0.54325,18.280512789676887,1.4769826377762802,3.9731705114444416,3.973167,90.45156399999999,3.973167,80,1074,1.1,1,0.298340789914842,0.298345,6.266387000000001,0.298345,34.309190840206824,34.309675000000006,486.02233882,34.309675000000006,5.778248376784822,45,47,5.098039215686274,0.02338665338966958,27,
15:20:24.947,13.286938718054381,13.286738507432668,14.432946608627903,13.286738507432668,13.259212245004745,13.480649505520569,-0.54325,18.280512789676887,1.4769826377762802,3.9731705114444416,3.973167,90.45156399999999,3.973167,80,1074,1.1,1,0.298340789914842,0.298345,6.266387000000001,0.298345,34.309190840206824,34.309675000000006,486.02233882,34.309675000000006,5.778248376784822,45,47,5.098039215686274,0.02338665338966958,27,
15:20:25.169,13.296240616933648,13.296054855215294,14.433303414067478,13.296054855215294,13.26454055453761,13.480649505520569,-0.54325,18.280512789676887,1.4747373861701902,3.9731705114444416,3.973167,90.45156399999999,3.973167,80,1118,1.1,1,0.29881908923822753,0.298823,6.266865,0.298823,34.364195262396166,34.364645,486.07730882,34.364645,5.769464508162036,45,47,5.098039215686274,0.02338665338966958,27,
15:20:25.412,13.296240616933648,13.296054855215294,14.433303414067478,13.296054855215294,13.26454055453761,13.496690302926611,-0.54325,18.98643125384813,1.4747373861701902,3.982297830888886,3.982294,90.46069099999998,3.982294,80,1118,1.1,1,0.29881908923822753,0.298823,6.266865,0.298823,34.364195262396166,34.364645,486.07730882,34.364645,5.769464508162036,45,47,5.098039215686274,0.029634150143015858,28,
15:20:25.615,13.296240616933648,13.296054855215294,14.433303414067478,13.296054855215294,13.26454055453761,13.496690302926611,-0.56325,18.98643125384813,1.4747373861701902,3.982297830888886,3.982294,90.46069099999998,3.982294,80,1118,1.1,1,0.29881908923822753,0.298823,6.266865,0.298823,34.364195262396166,34.364645,486.07730882,34.364645,5.769464508162036,45,45,5.098039215686274,0.029634150143015858,28,
15:20:26.096,13.296240616933648,13.296054855215294,14.433303414067478,13.296054855215294,13.26454055453761,13.496690302926611,-0.56325,18.98643125384813,1.4747373861701902,3.982297830888886,3.982294,90.46069099999998,3.982294,80,1118,1.1,1,0.29881908923822753,0.298823,6.266865,0.298823,34.364195262396166,34.364645,486.07730882,34.364645,5.769464508162036,45,45,5.098039215686274,0.029634150143015858,28,
15:20:26.343,13.305671545519404,13.305492537512906,14.433668100608564,13.305492537512906,13.2711038824905,13.496690302926611,-0.56325,18.98643125384813,1.4523971326895926,3.982297830888886,3.982294,90.46069099999998,3.982294,80,1150,1.2,1,0.29929326131832096,0.299297,6.267339000000001,0.299297,34.41872505160691,34.419154999999996,486.13181882,34.419154999999996,5.682065015365305,45,45,5.098039215686274,0.029634150143015858,28,
15:20:26.543,13.305671545519404,13.305492537512906,14.433668100608564,13.305492537512906,13.2711038824905,13.514290591231683,-0.56325,20.65550759140174,1.4523971326895926,3.991748005888886,3.991744,90.47014099999998,3.991744,80,1150,1.2,1,0.29929326131832096,0.299297,6.267339000000001,0.299297,34.41872505160691,34.419154999999996,486.13181882,34.419154999999996,5.682065015365305,45,45,5.098039215686274,0.024116545780126467,30,
15:20:26.781,13.305671545519404,13.305492537512906,14.433668100608564,13.305492537512906,13.2711038824905,13.514290591231683,-0.59325,20.65550759140174,1.4523971326895926,3.991748005888886,3.991744,90.47014099999998,3.991744,80,1150,1.2,1,0.29929326131832096,0.299297,6.267339000000001,0.299297,34.41872505160691,34.419154999999996,486.13181882,34.419154999999996,5.682065015365305,45,42,5.098039215686274,0.024116545780126467,30,
15:20:27.231,13.305671545519404,13.305492537512906,14.433668100608564,13.305492537512906,13.2711038824905,13.514290591231683,-0.59325,20.65550759140174,1.4523971326895926,3.991748005888886,3.991744,90.47014099999998,3.991744,80,1150,1.2,1,0.29929326131832096,0.299297,6.267339000000001,0.299297,34.41872505160691,34.419154999999996,486.13181882,34.419154999999996,5.682065015365305,45,42,4.705882352941177,0.024116545780126467,30,
15:20:27.475,13.3177176775768,13.317532762164037,14.434164866719907,13.317532762164037,13.27935929847427,13.514290591231683,-0.59325,20.65550759140174,1.3980059125320579,3.991748005888886,3.991744,90.47014099999998,3.991744,80,1186,1.2,1,0.2997321389842825,0.299736,6.267778000000001,0.299736,34.46919598319249,34.46964,486.18230382,34.46964,5.469275797978292,45,42,4.705882352941177,0.024116545780126467,30,
15:20:27.690,13.3177176775768,13.317532762164037,14.434164866719907,13.317532762164037,13.27935929847427,13.533081890477188,-0.59325,22.17444126817249,1.3980059125320579,4.001598819055553,4.001595,90.47999199999998,4.001595,80,1186,1.2,1,0.2997321389842825,0.299736,6.267778000000001,0.299736,34.46919598319249,34.46964,486.18230382,34.46964,5.469275797978292,45,42,4.705882352941177,0.024255752320121525,31,
15:20:27.896,13.3177176775768,13.317532762164037,14.434164866719907,13.317532762164037,13.27935929847427,13.533081890477188,-0.59325,22.17444126817249,1.3980059125320579,4.001598819055553,4.001595,90.47999199999998,4.001595,80,1186,1.2,1,0.2997321389842825,0.299736,6.267778000000001,0.299736,34.46919598319249,34.46964,486.18230382,34.46964,5.469275797978292,45,42,4.705882352941177,0.024255752320121525,31,
15:20:28.377,13.3177176775768,13.317532762164037,14.434164866719907,13.317532762164037,13.27935929847427,13.533081890477188,-0.59325,22.17444126817249,1.3980059125320579,4.001598819055553,4.001595,90.47999199999998,4.001595,80,1186,1.2,1,0.2997321389842825,0.299736,6.267778000000001,0.299736,34.46919598319249,34.46964,486.18230382,34.46964,5.469275797978292,45,42,4.705882352941177,0.024255752320121525,31,
15:20:28.598,13.33056518956733,13.330385161200056,14.43470020554453,13.330385161200056,13.289760774153345,13.533081890477188,-0.59325,22.17444126817249,1.4427986820735572,4.001598819055553,4.001595,90.47999199999998,4.001595,80,1224,1.2,1,0.3001822324973329,0.300186,6.268228000000001,0.300186,34.52095673719328,34.521390000000004,486.23405382,34.521390000000004,5.644513977002891,45,42,4.705882352941177,0.024255752320121525,31,
15:20:28.833,13.33056518956733,13.330385161200056,14.43470020554453,13.330385161200056,13.289760774153345,13.55289486572592,-0.59325,22.17911646135574,1.4427986820735572,4.011761499944441,4.011758,90.49015499999999,4.011758,80,1224,1.2,1,0.3001822324973329,0.300186,6.268228000000001,0.300186,34.52095673719328,34.521390000000004,486.23405382,34.521390000000004,5.644513977002891,45,42,4.705882352941177,0.03080397449723548,32,
15:20:29.072,13.33056518956733,13.330385161200056,14.43470020554453,13.330385161200056,13.289760774153345,13.55289486572592,-0.6132500000000001,22.17911646135574,1.4427986820735572,4.011761499944441,4.011758,90.49015499999999,4.011758,80,1224,1.2,1,0.3001822324973329,0.300186,6.268228000000001,0.300186,34.52095673719328,34.521390000000004,486.23405382,34.521390000000004,5.644513977002891,45,40,4.705882352941177,0.03080397449723548,32,
15:20:29.627,13.33056518956733,13.330385161200056,14.43470020554453,13.330385161200056,13.289760774153345,13.55289486572592,-0.6132500000000001,22.17911646135574,1.4427986820735572,4.011761499944441,4.011758,90.49015499999999,4.011758,80,1224,1.2,1,0.3001822324973329,0.300186,6.268228000000001,0.300186,34.52095673719328,34.521390000000004,486.23405382,34.521390000000004,5.644513977002891,45,40,0,0.03080397449723548,32,
15:20:29.802,13.343381724988687,13.343216068702418,14.435232275394853,13.343216068702418,13.299541810610648,13.55289486572592,-0.6132500000000001,22.17911646135574,1.4156311376398658,4.011761499944441,4.011758,90.49015499999999,4.011758,80,1261,1.3,1,0.3006555296571824,0.300659,6.268701,0.300659,34.575385910575974,34.575785,486.28844882,34.575785,5.538229166667169,45,40,0,0.03080397449723548,32,
15:20:30.071,13.343381724988687,13.343216068702418,14.435232275394853,13.343216068702418,13.299541810610648,13.575481513651313,-0.6132500000000001,23.311157209368435,1.4156311376398658,4.023119934944441,4.023116,90.50151299999999,4.023116,80,1261,1.3,1,0.3006555296571824,0.300659,6.268701,0.300659,34.575385910575974,34.575785,486.28844882,34.575785,5.538229166667169,45,40,0,0.0303982837981344,33,
15:20:30.274,13.343381724988687,13.343216068702418,14.435232275394853,13.343216068702418,13.299541810610648,13.575481513651313,-0.77325,23.311157209368435,1.4156311376398658,4.023119934944441,4.023116,90.50151299999999,4.023116,80,1261,1.3,1,0.3006555296571824,0.300659,6.268701,0.300659,34.575385910575974,34.575785,486.28844882,34.575785,5.538229166667169,45,24,0,0.0303982837981344,33,
15:20:30.742,13.343381724988687,13.343216068702418,14.435232275394853,13.343216068702418,13.299541810610648,13.575481513651313,-0.77325,23.311157209368435,1.4156311376398658,4.023119934944441,4.023116,90.50151299999999,4.023116,80,1261,1.3,1,0.3006555296571824,0.300659,6.268701,0.300659,34.575385910575974,34.575785,486.28844882,34.575785,5.538229166667169,45,24,0,0.0303982837981344,33,
15:20:30.930,13.369329022417269,13.369165074354074,14.436431552439178,13.369165074354074,13.311242036605586,13.575481513651313,-0.77325,23.311157209368435,0.8487051071020927,4.023119934944441,4.023116,90.50151299999999,4.023116,80,1260,1.3,1,0.30092160408339125,0.300925,6.268967000000001,0.300925,34.60598446958999,34.606375,486.31903882,34.606375,3.320302339413466,45,24,0,0.0303982837981344,33,
15:20:31.148,13.369329022417269,13.369165074354074,14.436431552439178,13.369165074354074,13.311242036605586,13.595060015980655,-0.77325,38.88276354631427,0.8487051071020927,4.032987019277774,4.032983,90.51137999999999,4.032983,80,1260,1.3,1,0.30092160408339125,0.300925,6.268967000000001,0.300925,34.60598446958999,34.606375,486.31903882,34.606375,3.320302339413466,45,24,0,0.018451164118360727,33,
15:20:31.399,13.369329022417269,13.369165074354074,14.436431552439178,13.369165074354074,13.311242036605586,13.595060015980655,-0.66325,38.88276354631427,0.8487051071020927,4.032987019277774,4.032983,90.51137999999999,4.032983,80,1260,1.3,1,0.30092160408339125,0.300925,6.268967000000001,0.300925,34.60598446958999,34.606375,486.31903882,34.606375,3.320302339413466,45,35,0,0.018451164118360727,33,
15:20:31.989,13.369329022417269,13.369165074354074,14.436431552439178,13.369165074354074,13.311242036605586,13.595060015980655,-0.66325,38.88276354631427,0.8487051071020927,4.032987019277774,4.032983,90.51137999999999,4.032983,80,1260,1.3,1,0.30092160408339125,0.300925,6.268967000000001,0.300925,34.60598446958999,34.606375,486.31903882,34.606375,3.320302339413466,45,35,2.7450980392156863,0.018451164118360727,33,
15:20:32.257,13.382209233526297,13.382031568853215,14.436973784635406,13.382031568853215,13.323480691890344,13.595060015980655,-0.66325,38.88276354631427,1.2141198059932712,4.032987019277774,4.032983,90.51137999999999,4.032983,80,1236,1.2,1,0.3013692992614387,0.301373,6.269415,0.301373,34.65746941506545,34.657895,486.37055882,34.657895,4.749876957772041,45,35,2.7450980392156863,0.018451164118360727,33,
15:20:32.544,13.382209233526297,13.382031568853215,14.436973784635406,13.382031568853215,13.323480691890344,13.617787004488266,-0.66325,25.532900334031623,1.2141198059932712,4.045010887666663,4.045007,90.52340399999999,4.045007,80,1236,1.2,1,0.3013692992614387,0.301373,6.269415,0.301373,34.65746941506545,34.657895,486.37055882,34.657895,4.749876957772041,45,35,2.7450980392156863,0.018451164118360727,31,
15:20:32.884,13.382209233526297,13.382031568853215,14.436973784635406,13.382031568853215,13.323480691890344,13.617787004488266,-0.77325,25.532900334031623,1.2141198059932712,4.045010887666663,4.045007,90.52340399999999,4.045007,80,1236,1.2,1,0.3013692992614387,0.301373,6.269415,0.301373,34.65746941506545,34.657895,486.37055882,34.657895,4.749876957772041,45,24,2.7450980392156863,0.018451164118360727,31,
15:20:33.394,13.382209233526297,13.382031568853215,14.436973784635406,13.382031568853215,13.323480691890344,13.617787004488266,-0.77325,25.532900334031623,1.2141198059932712,4.045010887666663,4.045007,90.52340399999999,4.045007,80,1236,1.2,1,0.3013692992614387,0.301373,6.269415,0.301373,34.65746941506545,34.657895,486.37055882,34.657895,4.749876957772041,45,24,0,0.018451164118360727,31,
15:20:33.647,13.407853466182255,13.407692588160813,14.438154722647765,13.407692588160813,13.337653416551133,13.617787004488266,-0.77325,25.532900334031623,0.8298449936109347,4.045010887666663,4.045007,90.52340399999999,4.045007,80,1232,1.2,1,0.3016896700034146,0.301693,6.269735000000001,0.301693,34.69431205039268,34.694694999999996,486.40735882,34.694694999999996,3.246517842982054,45,24,0,0.018451164118360727,31,
15:20:33.986,13.407853466182255,13.407692588160813,14.438154722647765,13.407692588160813,13.337653416551133,13.641182425963036,-0.77325,37.3563740682565,0.8298449936109347,4.057421282138885,4.057417,90.53581399999999,4.057417,80,1232,1.2,1,0.3016896700034146,0.301693,6.269735000000001,0.301693,34.69431205039268,34.694694999999996,486.40735882,34.694694999999996,3.246517842982054,45,24,0,-0.005496022313068557,31,
15:20:34.264,13.407853466182255,13.407692588160813,14.438154722647765,13.407692588160813,13.337653416551133,13.641182425963036,-0.78325,37.3563740682565,0.8298449936109347,4.057421282138885,4.057417,90.53581399999999,4.057417,80,1232,1.2,1,0.3016896700034146,0.301693,6.269735000000001,0.301693,34.69431205039268,34.694694999999996,486.40735882,34.694694999999996,3.246517842982054,45,23,0,-0.005496022313068557,31,
